job_id,job_title,job_domain,company_name,required_skills,min_experience,min_education
J-2813,Senior Security Engineer,Cyber Security,PT Mekari,"['Penetration Testing', 'Kali Linux', 'Networking', 'Python', 'Security Compliance']",3 - 5 Tahun,S2/S3
J-2814,Senior Security Engineer,Cyber Security,PT Cognizant Technology Indonesia,"['Cyber Security', 'Penetration Testing', 'Kali Linux', 'Python', 'Cryptography']",3 - 5 Tahun,S2/S3
J-2815,Product Designer,UI/UX Design,PT Bank Central Asia Tbk,"['Figma', 'Prototyping', 'UI/UX', 'Design Sprint', 'User Research']",1 - 3 Tahun,S1/D4
J-2816,UX Researcher,UI/UX Design,PT Jurnal Indonesia,"['Figma', 'UI/UX', 'Prototyping', 'User Research', 'Wireframing']",1 - 3 Tahun,S1/D4
J-2817,UI Designer,UI/UX Design,PT Lazada Indonesia,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",< 1 Tahun,S1/D4
J-2818,UI/UX Designer,UI/UX Design,PT Lazada Indonesia,"['Figma', 'UI/UX', 'User Research', 'Wireframing', 'Sketch']",1 - 3 Tahun,S1/D4
J-2819,UI Designer,UI/UX Design,PT Atos Indonesia,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",< 1 Tahun,S1/D4
J-2820,Product Designer,UI/UX Design,PT Gojek Indonesia,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",1 - 3 Tahun,S1/D4
J-2821,UI Designer,UI/UX Design,PT Global Digital Niaga,"['Figma', 'UI/UX', 'User Research', 'Wireframing', 'Sketch']",< 1 Tahun,S1/D4
J-2822,UI/UX Designer,UI/UX Design,PT Unilever Indonesia Tbk,"['Figma', 'UI/UX', 'Prototyping', 'User Research', 'Wireframing']",1 - 3 Tahun,S1/D4
J-2823,Product Designer,UI/UX Design,PT Blibli.com,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",1 - 3 Tahun,S1/D4
J-2824,Senior UI/UX Designer,UI/UX Design,PT Accenture Indonesia,"['Figma', 'UI/UX', 'Prototyping', 'User Research', 'Wireframing']",3 - 5 Tahun,S1/D4
J-2825,UX Designer,UI/UX Design,PT Tiket.com,"['Figma', 'Prototyping', 'UI/UX', 'Design Sprint', 'User Research']",1 - 3 Tahun,S1/D4
J-2826,UI Designer,UI/UX Design,PT Capgemini Indonesia,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",< 1 Tahun,S1/D4
J-2827,UX Designer,UI/UX Design,PT Bank Mandiri Tbk,"['Figma', 'Prototyping', 'UI/UX', 'Design Sprint', 'User Research']",1 - 3 Tahun,S1/D4
J-2828,Product Designer,UI/UX Design,PT Akulaku Silvrr Indonesia,"['Figma', 'Prototyping', 'UI/UX', 'Design Sprint', 'User Research']",1 - 3 Tahun,S1/D4
J-2829,UI Designer,UI/UX Design,PT Amartha Mikro Fintek,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",< 1 Tahun,S1/D4
J-2830,UX Researcher,UI/UX Design,PT Media Nusantara Citra,"['Figma', 'UI/UX', 'User Research', 'Wireframing', 'Sketch']",1 - 3 Tahun,S1/D4
J-2831,UI Designer,UI/UX Design,PT DXC Technology Indonesia,"['Figma', 'Prototyping', 'UI/UX', 'Design Sprint', 'User Research']",< 1 Tahun,S1/D4
J-2832,Senior UI/UX Designer,UI/UX Design,PT Tiket.com,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",3 - 5 Tahun,S1/D4
J-2833,Product Designer,UI/UX Design,PT Investree Radhika Jaya,"['Figma', 'UI/UX', 'Prototyping', 'User Research', 'Wireframing']",1 - 3 Tahun,S1/D4
J-2834,UI Designer,UI/UX Design,PT Gojek Indonesia,"['Figma', 'Adobe XD', 'UI/UX', 'Prototyping', 'Design Sprint']",< 1 Tahun,S1/D4
J-2835,Game Developer,Game Development,PT Blibli.com,"['Unity', 'C#', 'Game Development', 'Git', 'Software Development']",1 - 3 Tahun,S1/D4
J-2836,Unity Developer,Game Development,PT Shopee Indonesia,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",1 - 3 Tahun,S1/D4
J-2837,Game Designer,Game Development,PT Zalora Indonesia,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",1 - 3 Tahun,S1/D4
J-2838,Unity Developer,Game Development,PT Global Digital Niaga,"['Unity', 'C#', 'Game Development', 'Git', 'Agile']",1 - 3 Tahun,S1/D4
J-2839,Unity Developer,Game Development,PT Capgemini Indonesia,"['Unity', 'C#', 'Game Development', 'Git', 'Software Development']",1 - 3 Tahun,S1/D4
J-2840,Senior Game Developer,Game Development,PT Cakap,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",3 - 5 Tahun,S1/D4
J-2841,Senior Game Developer,Game Development,PT Infosys BPO Indonesia,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",3 - 5 Tahun,S1/D4
J-2842,Game Developer,Game Development,PT Kompas Gramedia,"['Unity', 'C#', 'Game Development', 'Git', 'Software Development']",1 - 3 Tahun,S1/D4
J-2843,Game Designer,Game Development,PT Djarum,"['Unity', 'C#', 'Game Development', 'Git', 'Agile']",1 - 3 Tahun,S1/D4
J-2844,Senior Game Developer,Game Development,PT Dana Indonesia,"['Unity', 'C#', 'Game Development', 'Git', 'Software Development']",3 - 5 Tahun,S1/D4
J-2845,Game Developer,Game Development,PT Lippo Group,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",1 - 3 Tahun,S1/D4
J-2846,Game Designer,Game Development,PT Xendit,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",1 - 3 Tahun,S1/D4
J-2847,Unity Developer,Game Development,PT Vidio.com,"['Unity', 'C#', 'Game Development', 'Git', 'Mobile Development']",1 - 3 Tahun,S1/D4
J-2848,Unity Developer,Game Development,PT Bank Negara Indonesia Tbk,"['Unity', 'C#', 'Game Development', 'Git', 'Agile']",1 - 3 Tahun,S1/D4
J-2849,Game Designer,Game Development,PT Xendit,"['Unity', 'C#', 'Game Development', 'Git', 'Agile']",1 - 3 Tahun,S1/D4
J-2850,Platform Engineer,DevOps & Cloud,PT Media Nusantara Citra,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",1 - 3 Tahun,S1/D4
J-2851,Platform Engineer,DevOps & Cloud,PT Infosys BPO Indonesia,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2852,DevOps Engineer,DevOps & Cloud,PT Tokopedia,"['AWS', 'Terraform', 'CI/CD', 'Linux', 'Python']",1 - 3 Tahun,S1/D4
J-2853,DevOps Engineer,DevOps & Cloud,PT Bank Mandiri Tbk,"['AWS', 'Docker', 'Kubernetes', 'Terraform', 'CI/CD']",1 - 3 Tahun,S1/D4
J-2854,Site Reliability Engineer,DevOps & Cloud,PT Quipper Indonesia,"['GCP', 'Docker', 'Kubernetes', 'Terraform', 'Python']",3 - 5 Tahun,S1/D4
J-2855,Senior DevOps Engineer,DevOps & Cloud,PT Blibli.com,"['GCP', 'Docker', 'Kubernetes', 'Terraform', 'Python']",3 - 5 Tahun,S1/D4
J-2856,Senior DevOps Engineer,DevOps & Cloud,PT Gojek Indonesia,"['GCP', 'Docker', 'Kubernetes', 'Terraform', 'Python']",3 - 5 Tahun,S1/D4
J-2857,Site Reliability Engineer,DevOps & Cloud,PT Ruangguru,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",3 - 5 Tahun,S1/D4
J-2858,Cloud Engineer,DevOps & Cloud,PT Global Digital Niaga,"['GCP', 'Docker', 'Kubernetes', 'Terraform', 'Python']",1 - 3 Tahun,S1/D4
J-2859,Senior DevOps Engineer,DevOps & Cloud,PT Wahyoo,"['AWS', 'Docker', 'Kubernetes', 'Terraform', 'CI/CD']",3 - 5 Tahun,S1/D4
J-2860,Senior DevOps Engineer,DevOps & Cloud,PT Blibli.com,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",3 - 5 Tahun,S1/D4
J-2861,AWS Cloud Engineer,DevOps & Cloud,PT Blibli.com,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",1 - 3 Tahun,S1/D4
J-2862,DevOps Engineer,DevOps & Cloud,PT Quipper Indonesia,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2863,Infrastructure Engineer,DevOps & Cloud,PT Bank Central Asia Tbk,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2864,DevOps Engineer,DevOps & Cloud,PT Accenture Indonesia,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2865,Platform Engineer,DevOps & Cloud,PT Tiket.com,"['AWS', 'Docker', 'Kubernetes', 'Terraform', 'CI/CD']",1 - 3 Tahun,S1/D4
J-2866,Infrastructure Engineer,DevOps & Cloud,PT Koinworks,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",1 - 3 Tahun,S1/D4
J-2867,Site Reliability Engineer,DevOps & Cloud,PT Xendit,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",3 - 5 Tahun,S1/D4
J-2868,Infrastructure Engineer,DevOps & Cloud,PT OVO (Visionet Internasional),"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2869,Infrastructure Engineer,DevOps & Cloud,PT Wings Group,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",1 - 3 Tahun,S1/D4
J-2870,AWS Cloud Engineer,DevOps & Cloud,PT Telkom Indonesia Tbk,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2871,Cloud Engineer,DevOps & Cloud,PT Telkom Indonesia Tbk,"['AWS', 'Docker', 'Kubernetes', 'Terraform', 'CI/CD']",1 - 3 Tahun,S1/D4
J-2872,Senior DevOps Engineer,DevOps & Cloud,PT Sinarmas Group,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",3 - 5 Tahun,S1/D4
J-2873,Senior DevOps Engineer,DevOps & Cloud,PT Privy.id,"['AWS', 'Terraform', 'CI/CD', 'Linux', 'Python']",3 - 5 Tahun,S1/D4
J-2874,Site Reliability Engineer,DevOps & Cloud,PT Kaskus Networks,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",3 - 5 Tahun,S1/D4
J-2875,DevOps Engineer,DevOps & Cloud,PT Infosys BPO Indonesia,"['GCP', 'Docker', 'Kubernetes', 'Terraform', 'Python']",1 - 3 Tahun,S1/D4
J-2876,DevOps Engineer,DevOps & Cloud,PT Akulaku Silvrr Indonesia,"['Linux', 'Docker', 'CI/CD', 'Ansible', 'Git']",1 - 3 Tahun,S1/D4
J-2877,Infrastructure Engineer,DevOps & Cloud,PT Capgemini Indonesia,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",1 - 3 Tahun,S1/D4
J-2878,Cloud Engineer,DevOps & Cloud,PT Xendit,"['Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Linux']",1 - 3 Tahun,S1/D4
J-2879,Cloud Engineer,DevOps & Cloud,PT Bank Central Asia Tbk,"['Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",1 - 3 Tahun,S1/D4
J-2880,Big Data Engineer,Data Engineering,PT Privy.id,"['Python', 'SQL', 'Airflow', 'BigQuery', 'Git']",3 - 5 Tahun,S1/D4
J-2881,Data Platform Engineer,Data Engineering,PT Tokopedia,"['Python', 'SQL', 'Airflow', 'BigQuery', 'Git']",1 - 3 Tahun,S1/D4
J-2882,Data Platform Engineer,Data Engineering,PT Wipro Indonesia,"['SQL', 'ETL', 'Python', 'Data Engineering', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2883,Senior Data Engineer,Data Engineering,PT Cognizant Technology Indonesia,"['SQL', 'ETL', 'Python', 'Data Engineering', 'PostgreSQL']",3 - 5 Tahun,S1/D4
J-2884,Data Engineer,Data Engineering,PT Atos Indonesia,"['Python', 'SQL', 'Airflow', 'BigQuery', 'Git']",1 - 3 Tahun,S1/D4
J-2885,ETL Developer,Data Engineering,PT Kredivo (FinAccel),"['SQL', 'ETL', 'Python', 'Data Engineering', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2886,ETL Developer,Data Engineering,PT Jurnal Indonesia,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2887,Data Platform Engineer,Data Engineering,PT Midtrans,"['Python', 'Kafka', 'Spark', 'Docker', 'GCP']",1 - 3 Tahun,S1/D4
J-2888,Data Engineer,Data Engineering,PT Kalbe Farma Tbk,"['Python', 'SQL', 'Spark', 'Hadoop', 'Data Engineering']",1 - 3 Tahun,S1/D4
J-2889,ETL Developer,Data Engineering,PT Gojek Indonesia,"['Python', 'SQL', 'Spark', 'Hadoop', 'Data Engineering']",1 - 3 Tahun,S1/D4
J-2890,ETL Developer,Data Engineering,PT Jurnal Indonesia,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2891,Senior Data Engineer,Data Engineering,PT Kalbe Farma Tbk,"['Python', 'Kafka', 'Spark', 'Docker', 'GCP']",3 - 5 Tahun,S1/D4
J-2892,Data Platform Engineer,Data Engineering,PT Cognizant Technology Indonesia,"['Python', 'SQL', 'Spark', 'Hadoop', 'Data Engineering']",1 - 3 Tahun,S1/D4
J-2893,Data Engineer,Data Engineering,PT Shopee Indonesia,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2894,ETL Developer,Data Engineering,PT NTT Indonesia,"['Python', 'SQL', 'Airflow', 'BigQuery', 'Git']",1 - 3 Tahun,S1/D4
J-2895,Big Data Engineer,Data Engineering,PT OVO (Visionet Internasional),"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",3 - 5 Tahun,S1/D4
J-2896,ETL Developer,Data Engineering,PT OVO (Visionet Internasional),"['SQL', 'ETL', 'Python', 'Data Engineering', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2897,ETL Developer,Data Engineering,PT Xendit,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2898,Data Engineer,Data Engineering,PT Djarum,"['SQL', 'ETL', 'Python', 'Data Engineering', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2899,Data Platform Engineer,Data Engineering,PT Koinworks,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2900,Senior Data Engineer,Data Engineering,PT Djarum,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",3 - 5 Tahun,S1/D4
J-2901,Data Engineer,Data Engineering,PT XL Axiata Tbk,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-2902,Big Data Engineer,Data Engineering,PT Mekari,"['Python', 'SQL', 'Airflow', 'Docker', 'PostgreSQL']",3 - 5 Tahun,S1/D4
J-2903,Senior Data Engineer,Data Engineering,PT PLN (Persero),"['Python', 'SQL', 'Spark', 'Hadoop', 'Data Engineering']",3 - 5 Tahun,S1/D4
J-2904,Data Engineer,Data Engineering,PT Modalku Fintek Indonesia,"['Python', 'Kafka', 'Spark', 'Docker', 'GCP']",1 - 3 Tahun,S1/D4
J-2905,iOS Developer,Mobile Development,PT Telkomsel,"['React Native', 'JavaScript', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2906,Flutter Developer,Mobile Development,PT Modalku Fintek Indonesia,"['Swift', 'iOS', 'Xcode', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2907,Android Developer,Mobile Development,PT CIMB Niaga Tbk,"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2908,React Native Developer,Mobile Development,PT Bizzy Digital,"['Flutter', 'Dart', 'Git', 'REST API', 'Firebase']",1 - 3 Tahun,S1/D4
J-2909,Mobile Developer,Mobile Development,PT Bizzy Digital,"['Kotlin', 'Android', 'Git', 'REST API', 'Java']",1 - 3 Tahun,S1/D4
J-2910,Flutter Developer,Mobile Development,PT Zalora Indonesia,"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2911,React Native Developer,Mobile Development,PT XL Axiata Tbk,"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2912,Android Developer,Mobile Development,PT Jurnal Indonesia,"['Kotlin', 'Android', 'Git', 'REST API', 'Java']",1 - 3 Tahun,S1/D4
J-2913,iOS Developer,Mobile Development,PT Jurnal Indonesia,"['Kotlin', 'Android', 'MVVM', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2914,Android Developer,Mobile Development,PT Kompas Gramedia,"['Kotlin', 'Android', 'Git', 'REST API', 'Java']",1 - 3 Tahun,S1/D4
J-2915,Flutter Developer,Mobile Development,PT Telkom Indonesia Tbk,"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2916,React Native Developer,Mobile Development,PT Zalora Indonesia,"['Kotlin', 'Android', 'MVVM', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2917,Android Developer,Mobile Development,PT CIMB Niaga Tbk,"['React Native', 'JavaScript', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2918,Flutter Developer,Mobile Development,PT Kompas Gramedia,"['Kotlin', 'Android', 'Git', 'REST API', 'Java']",1 - 3 Tahun,S1/D4
J-2919,Android Developer,Mobile Development,PT Bank Danamon Indonesia,"['Kotlin', 'Android', 'MVVM', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2920,Flutter Developer,Mobile Development,PT Tiket.com,"['React Native', 'JavaScript', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2921,Senior Flutter Developer,Mobile Development,PT Telkom Indonesia Tbk,"['Flutter', 'Dart', 'Git', 'REST API', 'Firebase']",3 - 5 Tahun,S1/D4
J-2922,Senior Flutter Developer,Mobile Development,PT Privy.id,"['Kotlin', 'Android', 'Git', 'REST API', 'Java']",3 - 5 Tahun,S1/D4
J-2923,Senior Android Developer,Mobile Development,PT Djarum,"['Flutter', 'Dart', 'Git', 'REST API', 'Firebase']",3 - 5 Tahun,S1/D4
J-2924,Flutter Developer,Mobile Development,PT Wahyoo,"['React Native', 'JavaScript', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2925,Senior Android Developer,Mobile Development,PT CIMB Niaga Tbk,"['Swift', 'iOS', 'Xcode', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2926,React Native Developer,Mobile Development,PT PLN (Persero),"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2927,Senior Flutter Developer,Mobile Development,PT Bank Rakyat Indonesia Tbk,"['Flutter', 'Dart', 'Firebase', 'REST API', 'Git']",3 - 5 Tahun,S1/D4
J-2928,Senior Android Developer,Mobile Development,PT Privy.id,"['Kotlin', 'Android', 'MVVM', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2929,React Native Developer,Mobile Development,PT Gojek Indonesia,"['Kotlin', 'Android', 'MVVM', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2930,Senior Backend Engineer,Web Development,PT Kredivo (FinAccel),"['Python', 'Django', 'PostgreSQL', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2931,Junior Backend Developer,Web Development,PT Zenius Education,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'React', 'Next.js']",< 1 Tahun,S1/D4
J-2932,Web Developer,Web Development,PT Akulaku Silvrr Indonesia,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2933,PHP Developer,Web Development,PT Bank Mandiri Tbk,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2934,React Developer,Web Development,PT Ralali.com,"['HTML', 'CSS', 'Vue', 'JavaScript', 'REST API']",1 - 3 Tahun,S1/D4
J-2935,PHP Developer,Web Development,PT IBM Indonesia,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'React', 'Next.js']",1 - 3 Tahun,S1/D4
J-2936,Senior Frontend Engineer,Web Development,PT Modalku Fintek Indonesia,"['Python', 'Django', 'PostgreSQL', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2937,Senior Frontend Engineer,Web Development,PT Traveloka Indonesia,"['PHP', 'Laravel', 'MySQL', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2938,Frontend Developer,Web Development,PT Cakap,"['Node.js', 'Express', 'MongoDB', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2939,Laravel Developer,Web Development,PT Ruangguru,"['HTML', 'CSS', 'Vue', 'JavaScript', 'REST API']",1 - 3 Tahun,S1/D4
J-2940,Junior Backend Developer,Web Development,PT Garuda Indonesia Tbk,"['Node.js', 'Express', 'MongoDB', 'Git', 'REST API']",< 1 Tahun,S1/D4
J-2941,Web Developer,Web Development,PT Xendit,"['PHP', 'Laravel', 'MySQL', 'Redis', 'Docker']",1 - 3 Tahun,S1/D4
J-2942,Full Stack Developer,Web Development,PT Wipro Indonesia,"['HTML', 'CSS', 'JavaScript', 'React', 'Git']",1 - 3 Tahun,S1/D4
J-2943,Junior Backend Developer,Web Development,PT Bank Rakyat Indonesia Tbk,"['Node.js', 'Express', 'MongoDB', 'Git', 'REST API']",< 1 Tahun,S1/D4
J-2944,Vue.js Developer,Web Development,PT Zenius Education,"['Vue', 'Laravel', 'MySQL', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2945,Frontend Developer,Web Development,PT Xendit,"['Vue', 'Laravel', 'MySQL', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2946,Backend Developer,Web Development,PT TCS Indonesia,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2947,Web Developer,Web Development,PT Telkom Indonesia Tbk,"['Vue', 'Laravel', 'MySQL', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2948,Web Developer,Web Development,PT Kalbe Farma Tbk,"['Vue', 'Laravel', 'MySQL', 'REST API', 'Git']",1 - 3 Tahun,S1/D4
J-2949,PHP Developer,Web Development,PT Bank Central Asia Tbk,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2950,Vue.js Developer,Web Development,PT Vidio.com,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2951,Senior Backend Engineer,Web Development,PT Bizzy Digital,"['Node.js', 'Express', 'MongoDB', 'Git', 'REST API']",3 - 5 Tahun,S1/D4
J-2952,PHP Developer,Web Development,PT Koinworks,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",1 - 3 Tahun,S1/D4
J-2953,Senior Backend Engineer,Web Development,PT Kaskus Networks,"['React', 'TypeScript', 'CSS', 'Tailwind', 'Git']",3 - 5 Tahun,S1/D4
J-2954,Vue.js Developer,Web Development,PT Koinworks,"['Python', 'Django', 'PostgreSQL', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2955,Senior Backend Engineer,Web Development,PT Telkom Indonesia Tbk,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'React', 'Next.js']",3 - 5 Tahun,S1/D4
J-2956,PHP Developer,Web Development,PT TCS Indonesia,"['HTML', 'CSS', 'Vue', 'JavaScript', 'REST API']",1 - 3 Tahun,S1/D4
J-2957,Full Stack Developer,Web Development,PT Garuda Indonesia Tbk,"['Node.js', 'Express', 'MongoDB', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2958,Vue.js Developer,Web Development,PT Akulaku Silvrr Indonesia,"['PHP', 'Laravel', 'MySQL', 'Git', 'REST API']",1 - 3 Tahun,S1/D4
J-2959,Backend Developer,Web Development,PT Djarum,"['PHP', 'Laravel', 'MySQL', 'Redis', 'Docker']",1 - 3 Tahun,S1/D4
J-2960,QA Automation Engineer,Quality Assurance,PT Zenius Education,"['QA', 'Software Testing', 'Agile', 'Jira', 'SQL']",1 - 3 Tahun,S1/D4
J-2961,Software Tester,Quality Assurance,PT Kredivo (FinAccel),"['QA', 'Software Testing', 'Agile', 'Scrum', 'Jira']",< 1 Tahun,S1/D4
J-2962,Software Tester,Quality Assurance,PT Bukalapak.com,"['QA', 'Automation', 'JavaScript', 'Git', 'Jira']",< 1 Tahun,S1/D4
J-2963,QA Analyst,Quality Assurance,PT Quipper Indonesia,"['QA', 'Automation', 'JavaScript', 'Git', 'Jira']",1 - 3 Tahun,S1/D4
J-2964,QA Engineer,Quality Assurance,PT Privy.id,"['QA', 'Software Testing', 'Postman', 'API', 'Jira']",1 - 3 Tahun,S1/D4
J-2965,Software Tester,Quality Assurance,PT Modalku Fintek Indonesia,"['QA', 'Automation', 'JavaScript', 'Git', 'Jira']",< 1 Tahun,S1/D4
