date_recorded,job_domain,skill_name,demand_count,is_synthetic
2021-06-30,Web Development,Git,44,1
2021-06-30,Web Development,PostgreSQL,42,1
2021-06-30,Web Development,Redis,46,1
2021-07-31,Web Development,HTML,96,1
2021-07-31,Web Development,JavaScript,89,1
2021-07-31,Web Development,React,77,1
2021-07-31,Web Development,TypeScript,63,1
2021-07-31,Web Development,REST API,51,1
2021-07-31,Web Development,Git,43,1
2021-07-31,Web Development,PostgreSQL,42,1
2021-07-31,Web Development,Redis,48,1
2021-08-31,Web Development,HTML,98,1
2021-08-31,Web Development,JavaScript,89,1
2021-08-31,Web Development,React,76,1
2021-08-31,Web Development,TypeScript,62,1
2021-08-31,Web Development,REST API,50,1
2021-08-31,Web Development,Git,44,1
2021-08-31,Web Development,PostgreSQL,44,1
2021-08-31,Web Development,Redis,51,1
2021-09-30,Web Development,HTML,92,1
2021-09-30,Web Development,JavaScript,83,1
2021-09-30,Web Development,React,70,1
2021-09-30,Web Development,TypeScript,56,1
2021-09-30,Web Development,REST API,46,1
2021-09-30,Web Development,Git,41,1
2021-09-30,Web Development,PostgreSQL,43,1
2021-09-30,Web Development,Redis,51,1
2021-10-31,Web Development,HTML,91,1
2021-10-31,Web Development,JavaScript,80,1
2021-10-31,Web Development,React,67,1
2021-10-31,Web Development,TypeScript,54,1
2021-10-31,Web Development,REST API,45,1
2021-10-31,Web Development,Git,41,1
2021-10-31,Web Development,PostgreSQL,44,1
2021-10-31,Web Development,Redis,53,1
2021-11-30,Web Development,HTML,87,1
2021-11-30,Web Development,JavaScript,76,1
2021-11-30,Web Development,React,63,1
2021-11-30,Web Development,TypeScript,51,1
2021-11-30,Web Development,REST API,43,1
2021-11-30,Web Development,Git,40,1
2021-11-30,Web Development,PostgreSQL,45,1
2021-11-30,Web Development,Redis,55,1
2021-12-31,Web Development,HTML,85,1
2021-12-31,Web Development,JavaScript,73,1
2021-12-31,Web Development,React,60,1
2021-12-31,Web Development,TypeScript,48,1
2021-12-31,Web Development,REST API,41,1
2021-12-31,Web Development,Git,41,1
2021-12-31,Web Development,PostgreSQL,46,1
2021-12-31,Web Development,Redis,57,1
2022-01-31,Web Development,HTML,86,1
2022-01-31,Web Development,JavaScript,73,1
2022-01-31,Web Development,React,59,1
2022-01-31,Web Development,TypeScript,48,1
2022-01-31,Web Development,REST API,42,1
2022-01-31,Web Development,Git,43,1
2022-01-31,Web Development,PostgreSQL,50,1
2022-01-31,Web Development,Redis,62,1
2022-02-28,Web Development,HTML,87,1
2022-02-28,Web Development,JavaScript,73,1
2022-02-28,Web Development,React,59,1
2022-02-28,Web Development,TypeScript,48,1
2022-02-28,Web Development,REST API,44,1
2022-02-28,Web Development,Git,46,1
2022-02-28,Web Development,PostgreSQL,55,1
2022-02-28,Web Development,Redis,68,1
2022-03-31,Web Development,HTML,87,1
2022-03-31,Web Development,JavaScript,73,1
2022-03-31,Web Development,React,59,1
2022-03-31,Web Development,TypeScript,49,1
2022-03-31,Web Development,REST API,45,1
2022-03-31,Web Development,Git,49,1
2022-03-31,Web Development,PostgreSQL,59,1
2022-03-31,Web Development,Redis,73,1
2022-04-30,Web Development,HTML,87,1
2022-04-30,Web Development,JavaScript,72,1
2022-04-30,Web Development,React,58,1
2022-04-30,Web Development,TypeScript,49,1
2022-04-30,Web Development,REST API,47,1
2022-04-30,Web Development,Git,52,1
2022-04-30,Web Development,PostgreSQL,64,1
2022-04-30,Web Development,Redis,79,1
2022-05-31,Web Development,HTML,85,1
2022-05-31,Web Development,JavaScript,70,1
2022-05-31,Web Development,React,56,1
2022-05-31,Web Development,TypeScript,48,1
2022-05-31,Web Development,REST API,48,1
2022-05-31,Web Development,Git,55,1
2022-05-31,Web Development,PostgreSQL,68,1
2022-05-31,Web Development,Redis,83,1
2022-06-30,Web Development,HTML,84,1
2022-06-30,Web Development,JavaScript,69,1
2022-06-30,Web Development,React,56,1
2022-06-30,Web Development,TypeScript,49,1
2022-06-30,Web Development,REST API,50,1
2022-06-30,Web Development,Git,59,1
2022-06-30,Web Development,PostgreSQL,73,1
2022-06-30,Web Development,Redis,89,1
2022-07-31,Web Development,HTML,79,1
2022-07-31,Web Development,JavaScript,64,1
2022-07-31,Web Development,React,52,1
2022-07-31,Web Development,TypeScript,47,1
2022-07-31,Web Development,REST API,50,1
2022-07-31,Web Development,Git,60,1
2022-07-31,Web Development,PostgreSQL,74,1
2022-07-31,Web Development,Redis,90,1
2022-08-31,Web Development,HTML,76,1
2022-08-31,Web Development,JavaScript,61,1
2022-08-31,Web Development,React,51,1
2022-08-31,Web Development,TypeScript,48,1
2022-08-31,Web Development,REST API,52,1
2022-08-31,Web Development,Git,63,1
2022-08-31,Web Development,PostgreSQL,78,1
2022-08-31,Web Development,Redis,94,1
2022-09-30,Web Development,HTML,70,1
2022-09-30,Web Development,JavaScript,56,1
2022-09-30,Web Development,React,48,1
2022-09-30,Web Development,TypeScript,46,1
2022-09-30,Web Development,REST API,52,1
2022-09-30,Web Development,Git,63,1
2022-09-30,Web Development,PostgreSQL,78,1
2022-09-30,Web Development,Redis,93,1
2022-10-31,Web Development,HTML,63,1
2022-10-31,Web Development,JavaScript,51,1
2022-10-31,Web Development,React,44,1
2022-10-31,Web Development,TypeScript,44,1
2022-10-31,Web Development,REST API,51,1
2022-10-31,Web Development,Git,62,1
2022-10-31,Web Development,PostgreSQL,77,1
2022-10-31,Web Development,Redis,90,1
2022-11-30,Web Development,HTML,59,1
2022-11-30,Web Development,JavaScript,48,1
2022-11-30,Web Development,React,43,1
2022-11-30,Web Development,TypeScript,44,1
2022-11-30,Web Development,REST API,52,1
2022-11-30,Web Development,Git,64,1
2022-11-30,Web Development,PostgreSQL,78,1
2022-11-30,Web Development,Redis,90,1
2022-12-31,Web Development,HTML,55,1
2022-12-31,Web Development,JavaScript,45,1
2022-12-31,Web Development,React,41,1
2022-12-31,Web Development,TypeScript,44,1
2022-12-31,Web Development,REST API,53,1
2022-12-31,Web Development,Git,66,1
2022-12-31,Web Development,PostgreSQL,79,1
2022-12-31,Web Development,Redis,90,1
2023-01-31,Web Development,HTML,53,1
2023-01-31,Web Development,JavaScript,45,1
2023-01-31,Web Development,React,42,1
2023-01-31,Web Development,TypeScript,46,1
2023-01-31,Web Development,REST API,56,1
2023-01-31,Web Development,Git,69,1
2023-01-31,Web Development,PostgreSQL,83,1
2023-01-31,Web Development,Redis,93,1
2023-02-28,Web Development,HTML,52,1
2023-02-28,Web Development,JavaScript,44,1
2023-02-28,Web Development,React,43,1
2023-02-28,Web Development,TypeScript,49,1
2023-02-28,Web Development,REST API,60,1
2023-02-28,Web Development,Git,74,1
2023-02-28,Web Development,PostgreSQL,87,1
2023-02-28,Web Development,Redis,97,1
2023-03-31,Web Development,HTML,49,1
2023-03-31,Web Development,JavaScript,42,1
2023-03-31,Web Development,React,42,1
2023-03-31,Web Development,TypeScript,49,1
2023-03-31,Web Development,REST API,61,1
2023-03-31,Web Development,Git,75,1
2023-03-31,Web Development,PostgreSQL,87,1
2023-03-31,Web Development,Redis,95,1
2023-04-30,Web Development,HTML,49,1
2023-04-30,Web Development,JavaScript,44,1
2023-04-30,Web Development,React,45,1
2023-04-30,Web Development,TypeScript,54,1
2023-04-30,Web Development,REST API,67,1
2023-04-30,Web Development,Git,81,1
2023-04-30,Web Development,PostgreSQL,93,1
2023-04-30,Web Development,Redis,100,1
2023-05-31,Web Development,HTML,47,1
2023-05-31,Web Development,JavaScript,43,1
2023-05-31,Web Development,React,47,1
2023-05-31,Web Development,TypeScript,56,1
2023-05-31,Web Development,REST API,70,1
2023-05-31,Web Development,Git,84,1
2023-05-31,Web Development,PostgreSQL,95,1
2023-05-31,Web Development,Redis,101,1
2023-06-30,Web Development,HTML,46,1
2023-06-30,Web Development,JavaScript,44,1
2023-06-30,Web Development,React,48,1
2023-06-30,Web Development,TypeScript,59,1
2023-06-30,Web Development,REST API,73,1
2023-06-30,Web Development,Git,87,1
2023-06-30,Web Development,PostgreSQL,97,1
2023-06-30,Web Development,Redis,102,1
2023-07-31,Web Development,HTML,44,1
2023-07-31,Web Development,JavaScript,43,1
2023-07-31,Web Development,React,49,1
2023-07-31,Web Development,TypeScript,60,1
2023-07-31,Web Development,REST API,74,1
2023-07-31,Web Development,Git,87,1
2023-07-31,Web Development,PostgreSQL,96,1
2023-07-31,Web Development,Redis,98,1
2023-08-31,Web Development,HTML,41,1
2023-08-31,Web Development,JavaScript,41,1
2023-08-31,Web Development,React,48,1
2023-08-31,Web Development,TypeScript,59,1
2023-08-31,Web Development,REST API,73,1
2023-08-31,Web Development,Git,84,1
2023-08-31,Web Development,PostgreSQL,92,1
2023-08-31,Web Development,Redis,93,1
2023-09-30,Web Development,HTML,39,1
2023-09-30,Web Development,JavaScript,41,1
2023-09-30,Web Development,React,48,1
2023-09-30,Web Development,TypeScript,60,1
2023-09-30,Web Development,REST API,72,1
2023-09-30,Web Development,Git,83,1
2023-09-30,Web Development,PostgreSQL,89,1
2023-09-30,Web Development,Redis,89,1
2023-10-31,Web Development,HTML,37,1
2023-10-31,Web Development,JavaScript,40,1
2023-10-31,Web Development,React,48,1
2023-10-31,Web Development,TypeScript,59,1
2023-10-31,Web Development,REST API,71,1
2023-10-31,Web Development,Git,80,1
2023-10-31,Web Development,PostgreSQL,85,1
2023-10-31,Web Development,Redis,84,1
2023-11-30,Web Development,HTML,36,1
2023-11-30,Web Development,JavaScript,40,1
2023-11-30,Web Development,React,49,1
2023-11-30,Web Development,TypeScript,61,1
2023-11-30,Web Development,REST API,73,1
2023-11-30,Web Development,Git,81,1
2023-11-30,Web Development,PostgreSQL,84,1
2023-11-30,Web Development,Redis,82,1
2023-12-31,Web Development,HTML,35,1
2023-12-31,Web Development,JavaScript,40,1
2023-12-31,Web Development,React,50,1
2023-12-31,Web Development,TypeScript,61,1
2023-12-31,Web Development,REST API,72,1
2023-12-31,Web Development,Git,79,1
2023-12-31,Web Development,PostgreSQL,81,1
2023-12-31,Web Development,Redis,78,1
2024-01-31,Web Development,HTML,37,1
2024-01-31,Web Development,JavaScript,43,1
2024-01-31,Web Development,React,53,1
2024-01-31,Web Development,TypeScript,65,1
2024-01-31,Web Development,REST API,75,1
2024-01-31,Web Development,Git,82,1
2024-01-31,Web Development,PostgreSQL,83,1
2024-01-31,Web Development,Redis,78,1
2024-02-29,Web Development,HTML,37,1
2024-02-29,Web Development,JavaScript,44,1
2024-02-29,Web Development,React,55,1
2024-02-29,Web Development,TypeScript,66,1
2024-02-29,Web Development,REST API,76,1
2024-02-29,Web Development,Git,81,1
2024-02-29,Web Development,PostgreSQL,81,1
2024-02-29,Web Development,Redis,75,1
2024-03-31,Web Development,HTML,39,1
2024-03-31,Web Development,JavaScript,47,1
2024-03-31,Web Development,React,58,1
2024-03-31,Web Development,TypeScript,69,1
2024-03-31,Web Development,REST API,78,1
2024-03-31,Web Development,Git,82,1
2024-03-31,Web Development,PostgreSQL,81,1
2024-03-31,Web Development,Redis,74,1
2024-04-30,Web Development,HTML,40,1
2024-04-30,Web Development,JavaScript,49,1
2024-04-30,Web Development,React,61,1
2024-04-30,Web Development,TypeScript,72,1
2024-04-30,Web Development,REST API,80,1
2024-04-30,Web Development,Git,83,1
2024-04-30,Web Development,PostgreSQL,80,1
2024-04-30,Web Development,Redis,72,1
2024-05-31,Web Development,HTML,42,1
2024-05-31,Web Development,JavaScript,52,1
2024-05-31,Web Development,React,64,1
2024-05-31,Web Development,TypeScript,75,1
2024-05-31,Web Development,REST API,82,1
2024-05-31,Web Development,Git,84,1
2024-05-31,Web Development,PostgreSQL,80,1
2024-05-31,Web Development,Redis,71,1
2024-06-30,Web Development,HTML,44,1
2024-06-30,Web Development,JavaScript,55,1
2024-06-30,Web Development,React,66,1
2024-06-30,Web Development,TypeScript,77,1
2024-06-30,Web Development,REST API,83,1
2024-06-30,Web Development,Git,84,1
2024-06-30,Web Development,PostgreSQL,79,1
2024-06-30,Web Development,Redis,69,1
2024-07-31,Web Development,HTML,47,1
2024-07-31,Web Development,JavaScript,58,1
2024-07-31,Web Development,React,70,1
2024-07-31,Web Development,TypeScript,80,1
2024-07-31,Web Development,REST API,85,1
2024-07-31,Web Development,Git,84,1
2024-07-31,Web Development,PostgreSQL,78,1
2024-07-31,Web Development,Redis,68,1
2024-08-31,Web Development,HTML,48,1
2024-08-31,Web Development,JavaScript,59,1
2024-08-31,Web Development,React,71,1
2024-08-31,Web Development,TypeScript,80,1
2024-08-31,Web Development,REST API,84,1
2024-08-31,Web Development,Git,82,1
2024-08-31,Web Development,PostgreSQL,75,1
2024-08-31,Web Development,Redis,64,1
2024-09-30,Web Development,HTML,47,1
2024-09-30,Web Development,JavaScript,58,1
2024-09-30,Web Development,React,69,1
2024-09-30,Web Development,TypeScript,76,1
2024-09-30,Web Development,REST API,79,1
2024-09-30,Web Development,Git,76,1
2024-09-30,Web Development,PostgreSQL,68,1
2024-09-30,Web Development,Redis,58,1
2024-10-31,Web Development,HTML,50,1
2024-10-31,Web Development,JavaScript,61,1
2024-10-31,Web Development,React,71,1
2024-10-31,Web Development,TypeScript,78,1
2024-10-31,Web Development,REST API,79,1
2024-10-31,Web Development,Git,75,1
2024-10-31,Web Development,PostgreSQL,67,1
2024-10-31,Web Development,Redis,56,1
2024-11-30,Web Development,HTML,50,1
2024-11-30,Web Development,JavaScript,60,1
2024-11-30,Web Development,React,70,1
2024-11-30,Web Development,TypeScript,75,1
2024-11-30,Web Development,REST API,75,1
2024-11-30,Web Development,Git,71,1
2024-11-30,Web Development,PostgreSQL,62,1
2024-11-30,Web Development,Redis,51,1
2024-12-31,Web Development,HTML,52,1
2024-12-31,Web Development,JavaScript,63,1
2024-12-31,Web Development,React,71,1
2024-12-31,Web Development,TypeScript,76,1
2024-12-31,Web Development,REST API,75,1
2024-12-31,Web Development,Git,69,1
2024-12-31,Web Development,PostgreSQL,60,1
2024-12-31,Web Development,Redis,49,1
2025-01-31,Web Development,HTML,56,1
2025-01-31,Web Development,JavaScript,67,1
2025-01-31,Web Development,React,75,1
2025-01-31,Web Development,TypeScript,79,1
2025-01-31,Web Development,REST API,77,1
2025-01-31,Web Development,Git,70,1
2025-01-31,Web Development,PostgreSQL,60,1
2025-01-31,Web Development,Redis,49,1
2025-02-28,Web Development,HTML,60,1
2025-02-28,Web Development,JavaScript,71,1
2025-02-28,Web Development,React,78,1
2025-02-28,Web Development,TypeScript,81,1
2025-02-28,Web Development,REST API,77,1
2025-02-28,Web Development,Git,69,1
2025-02-28,Web Development,PostgreSQL,58,1
2025-02-28,Web Development,Redis,47,1
2025-03-31,Web Development,HTML,64,1
2025-03-31,Web Development,JavaScript,74,1
2025-03-31,Web Development,React,81,1
2025-03-31,Web Development,TypeScript,82,1
2025-03-31,Web Development,REST API,78,1
2025-03-31,Web Development,Git,69,1
2025-03-31,Web Development,PostgreSQL,57,1
2025-03-31,Web Development,Redis,46,1
2025-04-30,Web Development,HTML,68,1
2025-04-30,Web Development,JavaScript,78,1
2025-04-30,Web Development,React,84,1
2025-04-30,Web Development,TypeScript,84,1
2025-04-30,Web Development,REST API,78,1
2025-04-30,Web Development,Git,68,1
2025-04-30,Web Development,PostgreSQL,56,1
2025-04-30,Web Development,Redis,45,1
2025-05-31,Web Development,HTML,71,1
2025-05-31,Web Development,JavaScript,81,1
2025-05-31,Web Development,React,86,1
2025-05-31,Web Development,TypeScript,84,1
2025-05-31,Web Development,REST API,78,1
2025-05-31,Web Development,Git,67,1
2025-05-31,Web Development,PostgreSQL,55,1
2025-05-31,Web Development,Redis,44,1
2025-06-30,Web Development,HTML,77,1
2025-06-30,Web Development,JavaScript,86,1
2025-06-30,Web Development,React,90,1
2025-06-30,Web Development,TypeScript,87,1
2025-06-30,Web Development,REST API,79,1
2025-06-30,Web Development,Git,67,1
2025-06-30,Web Development,PostgreSQL,55,1
2025-06-30,Web Development,Redis,44,1
2025-07-31,Web Development,HTML,80,1
2025-07-31,Web Development,JavaScript,89,1
2025-07-31,Web Development,React,91,1
2025-07-31,Web Development,TypeScript,87,1
2025-07-31,Web Development,REST API,78,1
2025-07-31,Web Development,Git,65,1
2025-07-31,Web Development,PostgreSQL,53,1
2025-07-31,Web Development,Redis,43,1
2025-08-31,Web Development,HTML,81,1
2025-08-31,Web Development,JavaScript,88,1
2025-08-31,Web Development,React,89,1
2025-08-31,Web Development,TypeScript,84,1
2025-08-31,Web Development,REST API,74,1
2025-08-31,Web Development,Git,62,1
2025-08-31,Web Development,PostgreSQL,50,1
2025-08-31,Web Development,Redis,41,1
2025-09-30,Web Development,HTML,83,1
2025-09-30,Web Development,JavaScript,89,1
2025-09-30,Web Development,React,89,1
2025-09-30,Web Development,TypeScript,82,1
2025-09-30,Web Development,REST API,72,1
2025-09-30,Web Development,Git,59,1
2025-09-30,Web Development,PostgreSQL,48,1
2025-09-30,Web Development,Redis,40,1
2025-10-31,Web Development,HTML,84,1
2025-10-31,Web Development,JavaScript,89,1
2025-10-31,Web Development,React,87,1
2025-10-31,Web Development,TypeScript,80,1
2025-10-31,Web Development,REST API,68,1
2025-10-31,Web Development,Git,56,1
2025-10-31,Web Development,PostgreSQL,45,1
2025-10-31,Web Development,Redis,39,1
2025-11-30,Web Development,HTML,85,1
2025-11-30,Web Development,JavaScript,88,1
2025-11-30,Web Development,React,85,1
2025-11-30,Web Development,TypeScript,77,1
2025-11-30,Web Development,REST API,65,1
2025-11-30,Web Development,Git,53,1
2025-11-30,Web Development,PostgreSQL,43,1
2025-11-30,Web Development,Redis,38,1
2025-12-31,Web Development,HTML,86,1
2025-12-31,Web Development,JavaScript,89,1
2025-12-31,Web Development,React,84,1
2025-12-31,Web Development,TypeScript,75,1
2025-12-31,Web Development,REST API,63,1
2025-12-31,Web Development,Git,51,1
2025-12-31,Web Development,PostgreSQL,42,1
2025-12-31,Web Development,Redis,38,1
2026-01-31,Web Development,HTML,91,1
2026-01-31,Web Development,JavaScript,92,1
2026-01-31,Web Development,React,86,1
2026-01-31,Web Development,TypeScript,76,1
2026-01-31,Web Development,REST API,63,1
2026-01-31,Web Development,Git,51,1
2026-01-31,Web Development,PostgreSQL,42,1
2026-01-31,Web Development,Redis,40,1
2026-02-28,Web Development,HTML,96,1
2026-02-28,Web Development,JavaScript,96,1
2026-02-28,Web Development,React,89,1
2026-02-28,Web Development,TypeScript,77,1
2026-02-28,Web Development,REST API,63,1
2026-02-28,Web Development,Git,51,1
2026-02-28,Web Development,PostgreSQL,43,1
2026-02-28,Web Development,Redis,42,1
2026-03-31,Web Development,HTML,100,1
